user_id,birthday,gender
120338,19/04/1977,FEMALE
120529,01/01/1991,MALE
69271,19/05/1995,MALE
120531,03/08/1996,FEMALE
120478,01/01/1988,MALE
120574,01/08/1982,MALE
91608,03/02/2000,MALE
74788,25/05/1996,MALE
120530,18/10/1999,MALE
120519,07/03/1982,MALE
78170,06/11/1999,MALE
58341,17/03/1999,MALE
120657,01/05/1978,MALE
120728,01/12/1988,MALE
120219,05/04/2000,MALE
95109,23/12/1984,MALE
117452,02/04/2000,MALE
119758,07/03/1994,MALE
120818,01/09/1987,MALE
120923,28/08/1987,FEMALE
120688,07/06/1994,FEMALE
115318,14/05/2001,MALE
111679,01/01/1980,MALE
85564,02/08/1985,MALE
121216,11/03/1999,MALE
121233,01/05/1985,MALE
114697,02/01/1992,MALE
121284,21/01/1990,MALE
110163,21/02/1972,MALE
46037,04/08/1997,MALE
121307,13/06/1980,MALE
112999,09/09/1976,MALE
33292,18/09/1981,FEMALE
118855,19/09/1984,MALE
118299,02/04/1985,MALE
109787,20/01/2000,MALE
121480,29/07/1979,MALE
117982,01/01/1989,FEMALE
119999,22/12/1988,MALE
121629,01/12/1987,MALE
121676,07/07/2002,MALE
121155,28/02/1981,MALE
117150,20/09/1993,MALE
121623,05/10/2000,MALE
109582,11/07/1986,FEMALE
121716,01/04/1975,MALE
119855,05/03/2001,MALE
122137,01/11/1982,MALE
122104,25/09/1994,FEMALE
122082,21/09/1982,MALE
118927,10/04/1990,MALE
122136,12/02/1983,MALE
122450,06/09/1991,MALE
122257,10/07/2000,MALE
121852,01/05/1977,MALE
122753,11/01/1985,MALE
122777,05/09/1980,MALE
104703,10/12/1996,MALE
121905,12/12/1992,MALE
122164,29/07/1984,MALE
109293,02/09/1987,MALE
122264,03/01/1978,MALE
122979,07/07/1998,FEMALE
122794,07/12/1983,MALE
59408,04/05/1979,MALE
15502,01/01/1984,MALE
123123,04/03/1978,FEMALE
122709,16/04/1991,MALE
119668,09/03/1986,MALE
123205,18/08/1984,MALE
123229,15/12/1989,FEMALE
123195,30/06/1995,MALE
70882,01/03/1982,MALE
120000,06/07/1976,MALE
122661,01/01/1984,MALE
122353,28/02/1997,MALE
85352,28/07/1977,MALE
123226,07/01/1988,MALE
123216,10/04/1989,MALE
42282,01/01/1996,MALE
123103,13/05/1985,MALE
122752,01/01/1981,FEMALE
123648,09/09/1979,MALE
122028,08/01/1997,MALE
123583,05/07/1989,MALE
123684,17/02/1995,MALE
93134,02/03/1988,FEMALE
123877,27/07/1974,MALE
122606,01/06/1980,MALE
122390,06/10/1990,FEMALE
122001,18/07/1987,MALE
124017,05/02/1993,FEMALE
121990,15/01/1988,MALE
123736,01/04/1995,MALE
124133,05/07/1979,MALE
54665,20/04/1988,MALE
124307,10/11/1992,MALE
118169,02/06/1983,MALE
92108,28/03/2001,MALE
124327,12/12/1995,MALE
124326,30/08/1987,MALE
124188,02/01/1990,FEMALE
123498,03/02/1988,MALE
124478,15/10/1988,MALE
124647,11/02/1992,MALE
124645,10/08/1975,MALE
124754,09/03/1987,MALE
124852,02/03/1982,MALE
124675,07/08/1989,MALE
35897,20/05/1990,MALE
123968,17/04/1990,MALE
119276,01/01/1990,MALE
117205,23/12/1993,MALE
124991,12/08/2000,FEMALE
124530,01/03/1995,MALE
124924,15/11/1982,FEMALE
125147,20/09/1994,MALE
122204,01/07/1987,MALE
121785,14/07/1991,MALE
125216,03/03/1987,MALE
124594,08/11/1976,MALE
125282,21/02/1983,FEMALE
121804,01/01/1990,MALE
93629,05/01/1994,MALE
109495,21/03/1977,MALE
125546,27/10/1994,MALE
118437,01/03/1982,MALE
125545,02/04/1981,MALE
29785,24/11/1984,FEMALE
17914,05/06/1989,MALE
125343,01/02/1986,MALE
120806,06/06/2002,MALE
125833,19/05/1991,MALE
125898,31/08/1993,MALE
120811,29/01/1992,FEMALE
121549,26/04/1986,MALE
125944,15/08/1990,MALE
122681,01/04/1977,MALE
77166,26/07/1986,FEMALE
46774,13/07/1987,MALE
123947,08/04/1997,MALE
126182,13/06/1995,MALE
126100,04/12/1987,MALE
99869,12/04/1990,MALE
125053,11/10/1995,MALE
16476,16/01/1996,MALE
126429,24/12/1992,MALE
126434,22/08/1987,MALE
126436,03/07/2002,MALE
126059,01/11/1992,MALE
115530,27/05/1997,MALE
117364,09/08/1987,MALE
7370,10/03/1983,MALE
16484,26/01/1985,MALE
98967,30/06/1995,MALE
126345,18/09/1986,MALE
126966,24/07/2001,MALE
108130,18/12/1992,MALE
126973,25/07/1996,MALE
122305,12/04/1990,MALE
127156,03/03/1989,MALE
125846,16/07/1983,MALE
126996,01/08/1992,MALE
123072,08/09/1977,MALE
31261,09/09/1990,MALE
121685,24/10/1992,MALE
127314,27/01/1974,MALE
116182,01/01/1991,MALE
123204,01/08/1992,MALE
5917,19/03/1991,MALE
127559,06/02/1983,MALE
15354,20/06/1982,MALE
66995,01/07/1978,MALE
106929,02/02/1990,MALE
123344,07/12/1982,MALE
126070,17/09/1972,MALE
127796,06/08/1990,MALE
122185,22/09/1996,MALE
119696,27/03/2000,MALE
128114,16/02/1994,MALE
128250,01/09/1993,MALE
4606,23/02/1979,MALE
128283,16/04/1982,MALE
112556,28/11/1993,MALE
127736,23/03/1996,MALE
56775,17/09/1990,MALE
128456,22/01/1990,MALE
127642,10/03/1981,MALE
124371,02/02/1991,MALE
127808,14/07/1983,MALE
118709,24/10/1987,MALE
128865,17/06/1985,MALE
125109,28/11/2001,MALE
126143,08/08/1993,MALE
127643,28/02/1996,MALE
39705,16/11/1999,MALE
30801,22/10/1992,MALE
73706,12/10/1985,MALE
126107,22/01/2000,MALE
129366,20/12/1992,MALE
107085,05/05/1982,MALE
126637,16/11/1983,MALE
39034,10/05/1992,MALE
128199,09/09/1992,FEMALE
129102,26/01/1985,MALE
126467,27/06/1981,MALE
129719,20/12/1992,MALE
33869,09/03/1997,MALE
127037,13/01/1982,MALE
124045,01/10/1971,MALE
107546,01/07/1991,FEMALE
129878,01/03/1991,MALE
130039,10/02/1989,MALE
56538,06/09/1990,MALE
130111,10/02/1993,MALE
129431,19/02/1989,FEMALE
124498,09/02/1993,MALE
130119,02/02/1984,FEMALE
130132,11/12/1997,MALE
130011,08/07/1982,MALE
127816,14/03/1992,MALE
122308,18/09/1994,MALE
121577,15/10/1986,MALE
128868,15/10/1989,MALE
130331,04/01/1978,MALE
66655,16/12/1997,MALE
129404,02/08/1992,MALE
130479,07/08/1994,MALE
123774,11/08/1980,MALE
27057,01/10/1980,MALE
130582,25/02/1983,MALE
130536,30/10/1980,MALE
130592,03/09/1998,MALE
130634,04/12/1990,MALE
130405,04/05/1991,MALE
130689,24/08/1988,MALE
128973,02/10/1998,FEMALE
130706,16/09/1985,MALE
9891,10/10/1995,MALE
111715,11/11/1980,MALE
130807,01/03/1980,MALE
129144,18/01/1987,MALE
130946,12/03/1982,MALE
130676,18/03/1994,MALE
33476,16/03/1988,MALE
131183,05/12/1996,MALE
6260,14/10/1978,MALE
131252,22/11/1997,MALE
3799,15/12/1990,MALE
117973,15/08/1989,FEMALE
126099,07/05/1996,MALE
130873,22/06/1987,MALE
127610,25/01/1992,MALE
115111,05/05/1981,MALE
104189,04/10/2000,MALE
131739,12/07/1992,MALE
129708,16/12/1998,MALE
126542,20/06/1994,MALE
131885,21/02/1980,MALE
131811,14/08/2000,MALE
131924,17/02/1992,MALE
131933,21/02/1994,MALE
131971,15/02/2000,MALE
131073,28/03/1996,MALE
131625,28/12/1998,MALE
131563,01/03/1985,MALE
130844,05/10/1991,MALE
132082,25/07/1990,MALE
131226,01/01/1997,MALE
131894,24/04/1987,MALE
131076,11/03/1994,MALE
131399,10/01/1990,MALE
131824,28/11/1990,MALE
130180,01/09/1989,MALE
131303,08/08/2003,MALE
132397,15/12/1988,MALE
132059,14/01/1983,MALE
117039,25/10/1990,MALE
21369,29/08/1997,MALE
132015,26/02/2001,MALE
132454,17/02/1983,MALE
130879,30/07/1989,MALE
130278,12/10/1989,MALE
37668,10/11/1979,MALE
118593,13/12/1992,MALE
132365,16/07/1988,MALE
126651,12/08/1986,MALE
100018,13/08/1994,MALE
96209,05/05/1988,MALE
119082,01/11/1997,MALE
131879,11/02/1999,MALE
132621,26/12/1989,MALE
8807,05/05/1984,MALE
119845,23/03/1980,MALE
132648,15/01/1986,MALE
132683,17/05/1994,MALE
131791,07/12/1979,MALE
130235,02/05/1993,MALE
132227,06/04/1987,MALE
62722,09/01/1990,FEMALE
15061,06/03/1997,MALE
127864,20/04/1983,MALE
1466,23/02/1974,MALE
122017,15/07/1999,MALE
125503,02/12/1983,MALE
132459,18/01/1990,MALE
131173,31/08/1993,MALE
128478,01/01/1995,MALE
42967,26/10/1991,MALE
42035,06/07/1991,MALE
22029,30/06/1995,MALE
118681,03/03/1983,MALE
126629,02/02/1988,MALE
131115,11/09/1978,MALE
130369,06/01/1974,MALE
101781,09/12/1974,MALE
92275,06/02/1992,MALE
131521,17/04/1988,MALE
87414,01/02/1997,MALE
67607,31/12/2002,MALE
122626,15/12/1993,MALE
84653,01/08/2002,MALE
11082,01/01/1989,MALE
132215,25/03/1985,MALE
127972,19/11/1994,MALE
132495,20/01/1992,FEMALE
67827,09/01/1993,MALE
132832,10/05/2002,MALE
67340,27/09/1992,MALE
90865,06/01/1991,MALE
27839,07/04/1977,MALE
58191,25/03/1998,MALE
115936,23/09/1982,FEMALE
129758,30/03/1973,FEMALE
132336,02/02/1985,MALE
10339,20/07/1989,MALE
127784,07/02/1993,MALE
117231,02/02/1991,MALE
9094,05/07/1997,MALE
132830,09/06/1988,FEMALE
132940,09/02/1987,FEMALE
132566,05/03/1991,MALE
129967,02/09/1973,MALE
132907,31/07/1972,MALE
132827,23/03/1991,MALE
73210,10/08/1996,MALE
15328,19/04/1987,MALE
132873,01/06/1979,MALE
127496,25/02/1997,MALE
130802,13/02/1994,MALE
113516,05/02/2000,MALE
20592,02/04/1990,MALE
111886,20/10/1990,MALE
128691,31/03/1988,MALE
133299,22/07/1985,MALE
133322,15/05/1993,MALE
38745,01/12/1988,MALE
125843,16/12/2001,MALE
133319,23/01/2004,MALE
72490,11/12/1989,MALE
133450,30/12/2001,FEMALE
133451,22/08/1998,MALE
97758,01/02/1998,MALE
133371,04/08/1996,MALE
133545,23/12/1995,MALE
93178,28/04/1999,MALE
108272,05/07/1976,MALE
133551,22/01/1988,MALE
133672,07/10/1990,MALE
133482,08/05/1992,MALE
133696,31/05/2001,MALE
10663,27/01/1988,MALE
130499,25/10/1982,MALE
133461,05/03/1991,MALE
98825,01/01/1986,MALE
76047,22/04/1994,MALE
133827,03/09/2000,MALE
125476,15/03/1987,MALE
107226,05/05/1992,MALE
131087,02/12/1993,MALE
742,11/09/1995,MALE
58384,25/11/1988,MALE
109683,06/08/1997,MALE
133838,27/02/1997,MALE
134143,02/09/1997,MALE
134173,06/07/1980,MALE
134193,10/08/2002,MALE
134236,30/05/1991,MALE
123136,08/04/1996,MALE
122546,29/03/1996,MALE
128792,12/03/1994,MALE
131229,23/12/1999,FEMALE
134317,19/01/1985,MALE
134370,16/11/1989,MALE
134402,02/09/1986,FEMALE
134433,24/05/1991,MALE
133104,07/04/1996,MALE
114802,07/11/1974,MALE
133188,14/09/1989,FEMALE
134537,13/09/1989,MALE
124954,24/04/1978,MALE
134562,04/01/1984,MALE
125913,17/08/1992,MALE
134590,05/01/1995,MALE
127234,04/12/1988,MALE
37762,21/06/1981,FEMALE
134630,09/12/1986,MALE
128461,20/04/1988,MALE
134601,28/07/1990,MALE
134665,01/08/2001,MALE
47166,12/02/1983,MALE
134122,08/05/1996,FEMALE
134805,16/05/1993,MALE
30084,04/12/1995,MALE
29457,24/09/1991,MALE
134902,23/12/2002,MALE
133818,15/03/1986,MALE
110614,15/02/1983,MALE
131591,12/12/1984,MALE
134645,06/01/1990,MALE
135081,01/01/1992,MALE
135136,06/10/1996,FEMALE
94085,04/06/1985,MALE
132245,07/02/1998,MALE
4090,16/09/1994,MALE
135199,04/04/2001,MALE
133880,06/09/1986,MALE
4036,27/05/1990,MALE
135247,16/01/1985,FEMALE
135287,06/02/1988,MALE
135120,01/01/1984,MALE
134730,08/05/1984,MALE
126301,01/01/1979,MALE
133759,31/08/2001,MALE
134570,23/11/2001,MALE
40206,31/03/1999,MALE
135254,02/06/1993,FEMALE
130342,08/09/1983,MALE
14138,28/03/1997,MALE
125189,06/03/1979,MALE
2177,03/02/1980,MALE
135485,14/12/1988,FEMALE
122391,08/03/1979,MALE
135564,14/10/1978,MALE
135585,03/01/1996,MALE
132364,27/07/1988,MALE
135307,10/03/1981,MALE
135293,25/11/1987,MALE
135418,30/08/1992,MALE
107090,13/06/1974,MALE
134584,16/10/1993,MALE
135691,21/03/1993,MALE
134882,03/03/2001,MALE
114325,02/03/1974,FEMALE
99630,09/09/1981,MALE
135763,21/07/1996,FEMALE
3483,01/01/1986,MALE
24631,21/02/1976,MALE
135704,04/04/1995,MALE
135221,11/02/1981,MALE
135851,14/11/1997,MALE
135906,01/04/1977,MALE
136075,22/08/2000,MALE
98804,21/12/1984,MALE
57952,31/05/1990,MALE
136035,29/09/1993,FEMALE
136118,13/03/1985,FEMALE
136142,11/06/1996,MALE
136258,05/01/2001,MALE
131082,13/06/1995,MALE
136384,12/08/1987,MALE
136386,19/02/2000,FEMALE
136411,07/06/2002,MALE
136368,30/09/1997,MALE
136469,17/11/1999,MALE
34610,22/09/1991,MALE
93763,16/02/1988,MALE
136331,06/07/1994,MALE
132328,12/04/1999,MALE
122292,01/04/1993,MALE
87566,24/09/1987,MALE
132671,18/12/1997,MALE
136905,14/11/1997,MALE
136930,01/02/1980,MALE
14489,01/05/1979,MALE
6133,13/05/1996,MALE
136670,01/01/1981,MALE
136297,14/01/1988,MALE
7594,13/04/1989,MALE
124562,15/04/1985,MALE
54602,18/08/1993,MALE
132217,20/04/1996,MALE
135997,09/10/1996,MALE
137015,30/05/1999,MALE
137024,22/07/1988,FEMALE
137023,18/04/1987,MALE
135032,03/06/1996,MALE
137066,22/07/1987,MALE
137025,15/11/1992,MALE
137084,27/01/1993,MALE
137079,15/05/1989,MALE
136838,02/06/1998,MALE
2651,07/08/1987,MALE
137143,22/01/1996,MALE
136699,24/12/2000,MALE
63799,10/06/1992,MALE
115686,22/04/1993,MALE
131809,23/05/1990,MALE
133590,29/12/1999,MALE
43557,01/03/1990,MALE
136540,18/05/1996,MALE
100988,06/08/1989,FEMALE
137017,24/10/1977,MALE
137276,28/01/2003,MALE
126633,08/10/1980,MALE
137292,10/10/1979,MALE
137306,17/01/1994,MALE
137154,14/06/1994,MALE
126658,28/10/1991,MALE
75245,10/06/1995,MALE
115695,15/08/1976,MALE
137316,27/12/1991,MALE
5741,10/05/1994,MALE
118497,20/07/1992,MALE
72317,23/11/1994,MALE
137387,12/09/1992,MALE
131864,08/06/1993,MALE
101066,08/06/1983,MALE
127296,19/05/1976,MALE
135370,07/01/1985,MALE
121926,02/05/1990,MALE
137130,28/04/1987,MALE
131339,04/02/1983,FEMALE
137263,18/10/1988,MALE
97165,02/03/2001,MALE
51982,13/11/1983,MALE
137586,04/01/1981,MALE
137604,28/04/1978,MALE
137219,22/12/2002,MALE
122442,20/01/1990,MALE
3488,02/07/1993,MALE
129817,31/07/1987,MALE
137699,17/12/1988,FEMALE
23403,01/06/1994,MALE
137746,13/03/1985,FEMALE
137757,22/01/1988,FEMALE
129413,26/09/1992,MALE
133539,04/05/1988,MALE
137806,11/01/1998,MALE
58933,05/08/1982,MALE
23814,06/06/1978,MALE
118993,20/03/1990,MALE
2747,19/12/1988,MALE
137991,01/01/1980,MALE
129917,18/10/1992,MALE
125873,10/05/1990,MALE
135186,18/07/1995,MALE
387,02/04/1988,MALE
42516,26/01/1983,MALE
134658,01/01/2003,MALE
138169,04/02/1991,FEMALE
68819,01/09/1997,MALE
91390,24/08/1993,MALE
138287,01/06/1986,MALE
137607,23/06/2001,MALE
124507,22/11/1989,FEMALE
2753,10/04/1995,MALE
106267,06/02/2001,MALE
138204,12/09/2000,MALE
138064,18/10/1982,MALE
137124,01/01/1998,MALE
138168,17/02/1981,MALE
138435,10/05/1991,MALE
138516,27/10/1995,MALE
138478,15/09/1973,MALE
138205,29/03/2003,FEMALE
130367,17/06/1999,MALE
138191,10/06/1986,MALE
138709,01/11/1987,MALE
120761,21/11/1989,FEMALE
131719,02/01/1982,MALE
116969,13/08/1979,MALE
138747,26/08/1992,FEMALE
4539,02/01/1995,MALE
138754,07/03/1988,MALE
30690,01/01/1999,MALE
138815,22/05/1997,FEMALE
138817,25/09/1990,FEMALE
138781,01/07/1987,MALE
135724,20/06/1988,MALE
138992,14/07/1988,MALE
139005,30/12/1995,MALE
139031,21/10/1992,MALE
139134,17/02/2000,MALE
136943,31/01/1987,MALE
139052,28/06/1997,MALE
139171,20/04/1993,FEMALE
20039,28/06/1991,MALE
135069,04/05/1994,MALE
92489,25/07/1992,FEMALE
139304,29/12/1987,MALE
16065,07/11/1992,FEMALE
139397,04/04/1992,MALE
139027,10/03/1980,MALE
97163,06/09/1979,MALE
139513,05/03/1986,FEMALE
139508,05/02/1986,MALE
121265,21/07/1986,MALE
138930,14/01/1999,FEMALE
139272,04/03/2004,FEMALE
138679,15/03/1984,MALE
139598,01/11/1987,MALE
139112,26/10/1999,FEMALE
139620,28/07/1992,MALE
138429,18/07/1998,MALE
102684,13/03/1981,MALE
139740,07/10/1994,MALE
139700,01/01/1986,MALE
139818,01/12/1981,FEMALE
115854,31/01/1997,MALE
139824,05/10/1988,MALE
126062,12/09/1997,MALE
139246,14/12/1999,MALE
44348,10/11/1986,MALE
139102,15/04/1992,MALE
139704,09/05/1992,MALE
105578,13/01/1990,MALE
131967,10/06/1984,MALE
78256,08/03/1983,MALE
140080,01/05/1986,MALE
139871,06/03/1993,MALE
140108,08/10/1989,MALE
140160,10/10/1993,MALE
140175,08/09/1996,FEMALE
134234,01/01/1991,MALE
136402,01/01/2003,MALE
122410,01/01/1993,MALE
139864,18/06/1997,MALE
139884,04/05/2002,MALE
140362,16/06/1990,FEMALE
131725,12/08/1982,MALE
140392,23/03/1975,FEMALE
140405,01/12/1990,FEMALE
140427,02/04/1986,MALE
139997,12/04/1982,MALE
139007,30/10/2002,FEMALE
140488,18/03/2001,MALE
140486,15/07/1997,MALE
140330,27/09/1994,MALE
2640,22/04/1979,MALE
140140,01/01/1990,MALE
138357,01/10/1972,FEMALE
139897,01/01/1994,MALE
140625,23/09/1991,MALE
139510,13/02/1988,MALE
139507,27/03/1992,MALE
135739,01/01/1982,MALE
127983,25/08/1994,MALE
136948,03/05/1993,MALE
140737,24/04/1993,MALE
139506,22/05/2003,FEMALE
140805,03/03/1992,FEMALE
140510,06/09/1973,FEMALE
140753,20/02/1991,FEMALE
140832,01/01/1981,MALE
140867,30/11/1999,FEMALE
134558,12/10/1997,MALE
140906,01/06/1997,MALE
140173,01/11/1984,MALE
140936,01/06/1997,MALE
139247,11/10/1996,MALE
132904,17/02/1985,FEMALE
140929,07/11/1974,MALE
140969,15/10/1991,MALE
140978,25/05/1993,FEMALE
139863,02/10/1988,FEMALE
140873,05/05/1986,MALE
140991,23/08/1999,MALE
141024,13/02/1988,MALE
140603,19/11/1986,MALE
136078,25/10/1995,MALE
141068,01/01/1986,MALE
126399,20/04/1987,MALE
11575,16/09/1985,MALE
141015,10/10/1988,MALE
126961,21/09/1994,MALE
141140,05/04/1974,MALE
28361,19/04/1989,MALE
138831,09/11/1999,MALE
140631,23/12/1986,FEMALE
42061,10/02/1986,MALE
141374,01/08/1991,MALE
141402,12/01/1985,MALE
141377,23/03/1996,MALE
123061,01/01/1974,MALE
141392,24/01/1988,FEMALE
141464,22/10/1980,MALE
54089,01/02/1980,MALE
141479,18/05/1984,MALE
128216,20/12/1993,MALE
133001,13/08/1992,MALE
141509,01/03/1985,FEMALE
141538,10/09/1986,MALE
141540,09/06/1987,MALE
141517,06/12/1981,MALE
141504,23/03/1991,MALE
141319,03/11/1996,MALE
140771,20/01/1986,MALE
139899,11/07/1989,MALE
139113,15/04/1989,MALE
141656,14/07/1993,FEMALE
141476,01/03/1998,FEMALE
140661,01/01/1990,MALE
141449,10/10/1996,MALE
14275,06/05/1993,MALE
141767,07/06/2000,MALE
68618,07/01/1978,FEMALE
132883,09/02/2002,MALE
136870,01/01/1990,FEMALE
141787,18/04/1983,FEMALE
141850,01/10/1973,MALE
1530,25/08/1977,MALE
141666,08/04/1986,MALE
17690,11/09/1990,MALE
139535,13/02/1978,FEMALE
140994,08/05/1999,FEMALE
120263,07/03/1998,MALE
141382,03/03/1999,FEMALE
141711,14/03/1999,FEMALE
142035,16/07/1995,FEMALE
142017,01/01/1992,MALE
142082,01/05/1974,MALE
141952,28/05/1991,MALE
142132,28/10/1992,MALE
132899,10/05/1985,MALE
142220,10/05/1994,MALE
141910,15/12/1994,FEMALE
142236,01/10/1979,MALE
139450,04/12/1993,MALE
141997,13/01/1987,MALE
142261,15/08/1991,FEMALE
74269,20/01/1991,MALE
142298,18/10/1997,FEMALE
142317,30/12/1974,MALE
140862,16/05/1986,FEMALE
142381,01/01/1990,FEMALE
138059,01/01/1974,FEMALE
142435,07/12/1981,MALE
140393,27/12/1997,MALE
141623,20/05/1998,MALE
133435,04/04/1989,MALE
142062,05/08/2003,FEMALE
142105,08/06/1979,MALE
142615,14/07/1994,MALE
141743,10/05/2003,MALE
141922,10/11/1979,MALE
117674,09/12/1992,MALE
142413,18/05/1997,MALE
140766,03/04/1988,MALE
104043,08/10/1988,MALE
117085,30/09/1985,MALE
142638,26/08/1993,MALE
139529,07/10/1995,MALE
142084,01/01/1996,MALE
142633,01/01/1988,MALE
142773,11/01/1988,MALE
141089,21/08/1977,MALE
141076,06/03/1982,MALE
142903,20/03/1993,MALE
136154,08/03/1988,MALE
85640,30/07/1993,MALE
142592,25/09/1991,FEMALE
114025,25/05/1990,FEMALE
132380,05/12/1986,MALE
127832,01/08/1995,MALE
142397,21/03/1990,MALE
143138,27/11/1990,FEMALE
143012,24/09/1994,MALE
140809,22/12/2000,MALE
143208,01/08/1993,MALE
129201,01/03/1997,MALE
143057,26/01/1987,MALE
142889,14/06/1990,MALE
137232,14/06/1991,MALE
142504,07/07/1994,MALE
140950,28/08/1986,MALE
140923,03/06/1991,MALE
142294,11/01/1993,MALE
143283,05/08/1981,FEMALE
143172,01/10/1982,MALE
139428,02/02/1989,MALE
142240,08/10/1986,MALE
143246,02/10/1999,MALE
135219,23/11/1985,MALE
142018,26/10/1989,FEMALE
143390,12/07/1978,MALE
142151,01/01/1997,MALE
141807,07/04/1983,MALE
143438,13/02/1986,FEMALE
143453,03/04/1983,MALE
133977,12/10/2002,MALE
140246,12/02/1995,MALE
142966,03/03/2001,MALE
143506,28/10/2001,FEMALE
141712,09/10/1986,MALE
141973,20/10/1991,MALE
141764,18/11/1994,MALE
143513,13/03/1995,MALE
43314,26/10/1994,FEMALE
143411,29/05/1987,MALE
141768,23/10/2003,FEMALE
143630,12/01/1986,FEMALE
143050,14/07/1980,MALE
143669,19/10/2000,FEMALE
143541,22/12/1989,FEMALE
143472,15/05/1983,FEMALE
143795,15/10/1992,MALE
143488,18/03/1998,MALE
143679,21/10/1983,MALE
138119,20/11/1995,FEMALE
139747,22/02/1974,FEMALE
143889,06/09/1997,MALE
143822,17/04/1990,MALE
143977,31/01/1997,FEMALE
143971,09/02/1992,MALE
137984,30/06/1994,MALE
21508,30/05/1996,FEMALE
144055,04/07/1986,MALE
61450,30/05/1990,FEMALE
141936,06/02/1994,MALE
142721,31/07/2001,MALE
15900,02/02/1980,MALE
134287,02/09/1999,MALE
128494,12/09/1986,FEMALE
144306,20/08/1973,MALE
144332,13/02/1989,MALE
13982,16/07/1986,FEMALE
123177,18/02/1992,MALE
144488,12/12/1986,MALE
123334,24/03/1986,FEMALE
144416,08/11/2000,FEMALE
143331,11/06/1999,MALE
144545,07/03/1994,MALE
144573,05/07/1988,FEMALE
144526,24/06/1994,MALE
143665,05/09/1996,MALE
44513,08/08/1979,FEMALE
144510,01/01/1992,MALE
144377,01/01/1994,FEMALE
141386,01/01/1976,MALE
144503,30/12/1984,MALE
127771,02/09/1986,MALE
132796,13/06/1997,MALE
144791,24/11/1998,MALE
139370,07/01/1993,FEMALE
144716,17/08/1993,MALE
144864,04/04/1982,MALE
144908,15/04/1982,FEMALE
144969,10/07/1994,MALE
143013,31/07/1982,MALE
144967,07/01/1985,FEMALE
144832,02/02/1996,FEMALE
143818,22/09/1998,MALE
144996,01/01/1986,MALE
6502,14/02/1987,MALE
143771,28/08/1990,FEMALE
145058,15/01/2003,MALE
144654,06/02/1982,FEMALE
145130,15/11/1987,MALE
145042,08/07/1983,FEMALE
27817,01/12/1986,FEMALE
142855,22/09/1993,MALE
140463,02/01/1980,MALE
22775,16/09/1986,FEMALE
143914,30/05/2000,MALE
145102,05/01/2000,MALE
145318,07/10/1992,MALE
144366,03/12/1999,FEMALE
142552,25/04/1982,FEMALE
143397,17/06/1984,MALE
145408,28/04/1986,MALE
143590,11/10/2001,FEMALE
135017,12/02/1992,MALE
130034,23/02/2000,MALE
145506,21/01/1992,MALE
144615,07/04/1976,MALE
145448,01/07/2002,MALE
145429,01/07/1993,MALE
144892,31/07/1977,MALE
145409,05/02/1997,MALE
120511,15/10/1978,MALE
141124,01/01/1989,MALE
144773,05/09/1985,MALE
120668,01/04/1987,MALE
145630,06/09/1997,MALE
145244,23/03/1992,FEMALE
145684,03/12/1993,MALE
145485,03/11/1995,MALE
144808,17/01/1987,MALE
145807,06/03/1986,FEMALE
145853,04/01/1984,FEMALE
145915,23/09/1985,MALE
144883,10/08/1987,MALE
145883,17/03/1981,FEMALE
145936,02/03/1989,MALE
25158,03/01/1981,FEMALE
144239,25/05/1980,FEMALE
41700,08/11/1981,FEMALE
146129,14/08/1990,MALE
145681,28/02/2000,FEMALE
144146,01/01/1997,FEMALE
144614,22/09/1982,MALE
91895,31/08/1987,MALE
145753,06/10/1988,MALE
146276,27/05/1979,FEMALE
146312,29/07/1989,FEMALE
146015,24/04/1991,MALE
146330,01/01/1973,MALE
146294,03/02/1995,FEMALE
143437,28/02/1996,FEMALE
146221,01/01/2001,FEMALE
29956,03/10/1995,MALE
146394,25/04/1981,MALE
72589,26/02/1992,MALE
64120,01/01/1989,MALE
145781,21/07/1991,FEMALE
143365,18/05/1973,MALE
146304,03/12/2001,FEMALE
140020,15/05/1994,MALE
143970,22/06/1981,MALE
143796,05/03/1998,MALE
13425,10/12/1994,MALE
146561,20/02/1980,MALE
145569,27/05/1998,MALE
140865,16/01/1997,MALE
144651,08/08/1990,MALE
114155,25/08/1991,MALE
144070,02/06/1974,MALE
146654,01/01/1981,MALE
144023,24/08/1979,MALE
123033,15/11/2003,MALE
146739,19/09/1988,FEMALE
141552,15/07/1992,MALE
146782,08/11/1990,MALE
146811,05/02/1980,MALE
146846,31/01/1998,MALE
146866,01/01/1997,MALE
146897,28/04/1985,MALE
146889,11/08/1997,MALE
119021,16/01/1996,MALE
147033,16/02/1991,MALE
147035,06/10/1983,FEMALE
3517,16/03/1991,MALE
147088,14/03/1997,MALE
145845,10/10/1995,MALE
141414,08/06/1985,FEMALE
144381,31/01/1985,MALE
147291,12/12/1988,MALE
121854,15/04/1993,FEMALE
147344,04/01/1988,MALE
144648,15/01/1985,FEMALE
147392,09/07/1997,FEMALE
144457,20/05/1997,FEMALE
147320,14/10/1980,FEMALE
147417,06/03/1999,MALE
142315,14/08/1998,MALE
147418,15/09/1985,FEMALE
138419,07/08/1975,MALE
116799,18/03/1987,MALE
147384,25/12/1984,MALE
146549,24/11/1986,MALE
147474,21/07/1976,MALE
144132,02/03/1994,MALE
147356,26/08/1989,MALE
147526,28/07/1989,MALE
